id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,yr_purch,mnth_purch,i5_dist,distSeattle,durSeattle,distBellevue,durBellevue,distRedmond,durRedmond
5652600065,2014-10-10,760000.0,5,1.75,2660,10637,1.5,0,0,5,7,1670,990,1922,0,98115,47.6945,-122.292,1570,6825,2014,10,8450.006647558268,8.9,17.0,19.0,22.0,29.3,27.0
6114400142,2015-02-26,484000.0,5,2.5,3600,20001,2.0,0,0,4,9,3600,0,1976,0,98166,47.4484,-122.339,2860,21780,2015,2,16394.05749134502,24.9,24.0,30.4,26.0,42.5,34.0
3630050180,2014-09-26,360000.0,2,1.75,1230,1107,2.0,0,0,3,8,1230,0,2006,0,98029,47.5475,-121.999,1380,1107,2014,9,68792.63334828468,35.3,31.0,20.9,19.0,32.8,27.0
1853000300,2015-02-24,875000.0,3,2.75,3270,39586,1.5,0,0,3,11,3270,0,1988,0,98077,47.731,-122.078,3480,35998,2015,2,60609.138851258205,33.7,32.0,21.0,23.0,8.3,12.0
3585900785,2014-05-14,930000.0,3,2.5,3100,20553,1.0,0,0,3,10,3100,0,1954,0,98177,47.7635,-122.377,3000,22302,2014,5,11966.231375250627,19.8,27.0,29.8,31.0,40.2,36.0
1545801970,2014-05-16,250000.0,3,2.0,1900,6660,1.0,0,0,5,7,950,950,1966,0,98038,47.3594,-122.054,1690,8111,2014,5,59153.02162760152,52.8,50.0,39.0,40.0,51.1,47.0
7853340610,2015-04-21,394000.0,2,2.0,1750,2731,2.0,0,0,3,8,1750,0,2012,0,98065,47.5169,-121.878,1650,2731,2015,4,96007.28513617405,45.4,34.0,30.9,23.0,42.9,31.0
8562900590,2015-01-22,865000.0,4,3.5,3380,11270,2.0,0,1,3,9,2160,1220,2007,0,98074,47.6124,-122.06,2910,11214,2015,1,64503.88664503335,34.5,33.0,21.8,25.0,9.4,15.0
9422400035,2014-09-12,477500.0,2,2.0,2090,6000,2.0,0,1,3,7,2090,0,1918,1985,98116,47.5732,-122.413,1600,5400,2014,9,22868.286137296836,16.9,21.0,25.1,26.0,38.1,34.0
9273200115,2014-12-17,1250000.0,4,2.75,4120,12500,1.0,0,4,4,8,2060,2060,1947,0,98116,47.5914,-122.385,3680,5000,2014,12,14725.409387160142,15.9,19.0,24.1,24.0,37.1,33.0
3971700937,2014-08-27,270000.0,3,1.75,1260,7500,1.0,0,0,3,6,840,420,1947,0,98155,47.772,-122.323,1340,7500,2014,8,574.8092709604866,18.4,20.0,28.4,25.0,38.8,30.0
1508210230,2015-04-28,567000.0,3,2.25,1800,6875,1.0,0,0,4,8,1230,570,1974,0,98052,47.6773,-122.11,1800,8749,2015,4,51902.575185318994,27.4,27.0,14.7,18.0,1.3,5.0
5249803550,2014-06-02,635000.0,3,2.5,1960,7200,1.0,0,0,4,8,980,980,1940,0,98118,47.5655,-122.27,1440,7200,2014,6,11829.34309673154,13.6,24.0,17.8,22.0,31.8,31.0
4218400100,2014-09-11,1865000.0,6,2.75,4460,6952,2.5,0,2,4,10,3460,1000,1930,0,98105,47.6626,-122.269,2750,4769,2014,9,13072.738049986829,8.3,20.0,15.1,24.0,25.4,29.0
1424100100,2014-06-10,183000.0,3,1.75,1330,9200,1.0,0,0,4,7,1330,0,1973,0,98092,47.2916,-122.185,1590,9200,2014,6,29181.073089157115,54.0,44.0,43.7,37.0,55.8,45.0
7861000021,2015-04-29,309933.0,3,1.75,1820,78408,1.0,0,0,3,6,1220,600,1950,0,98042,47.3364,-122.128,1340,78408,2015,4,40929.718628381255,47.8,46.0,38.9,38.0,51.0,46.0
7856601110,2015-03-25,945800.0,4,2.75,3360,9100,1.0,0,0,4,8,1760,1600,1973,0,98006,47.5641,-122.149,2620,8925,2015,3,37881.39298904248,25.1,25.0,10.6,14.0,22.6,22.0
1121039059,2014-05-22,503000.0,2,1.75,2860,59612,1.0,1,4,3,8,1510,1350,1948,2003,98023,47.3276,-122.389,2720,59612,2014,5,23088.872553068446,50.1,46.0,48.7,43.0,60.7,51.0
522059172,2014-08-14,220000.0,3,1.0,1460,10200,1.0,0,0,4,7,1460,0,1957,0,98055,47.4238,-122.197,1460,8500,2014,8,18469.210485619016,36.7,32.0,23.2,22.0,35.3,30.0
8594400110,2015-04-01,335000.0,3,1.75,1900,36769,1.0,0,0,3,8,1900,0,1987,0,98092,47.3041,-122.066,1950,35847,2015,4,57139.37233827043,63.9,50.0,53.6,43.0,65.6,50.0
9201000120,2015-04-22,650000.0,3,2.25,1790,9927,1.0,0,2,4,7,1240,550,1969,0,98075,47.5822,-122.077,2610,10700,2015,4,56826.317799362776,34.4,32.0,20.0,20.0,12.9,19.0
1822059440,2015-02-03,511000.0,4,3.5,3100,7600,2.0,0,0,3,10,3100,0,2005,0,98031,47.3892,-122.215,3350,7638,2015,2,18650.946606180536,38.2,33.0,29.4,25.0,41.4,33.0
1623089039,2014-12-17,275000.0,2,1.0,900,57063,1.0,0,0,4,6,900,0,1938,0,98045,47.4735,-121.786,1440,268765,2014,12,118295.06845202675,54.3,39.0,39.8,27.0,51.8,35.0
452001570,2015-04-03,576250.0,2,1.75,1530,5000,2.0,0,0,4,7,1260,270,1989,0,98107,47.6755,-122.37,1470,5000,2015,4,11338.287056357683,4.0,10.0,18.5,26.0,28.9,31.0
1724069079,2015-03-19,1452000.0,2,3.25,2070,3128,2.0,1,3,3,9,1760,310,1988,0,98075,47.5686,-122.06,2740,3568,2015,3,57892.324874378406,32.3,29.0,17.8,17.0,14.6,20.0
3141600210,2014-06-19,186000.0,3,2.0,1340,4320,1.0,0,0,3,5,920,420,1912,1993,98002,47.299,-122.228,980,6480,2014,6,18179.39173515774,50.5,38.0,40.2,31.0,52.2,39.0
1797500530,2015-05-05,655100.0,1,1.0,1220,4160,1.0,0,0,3,7,1220,0,1922,0,98115,47.6746,-122.315,1970,4200,2015,5,1492.596905240158,5.4,15.0,15.9,19.0,26.2,24.0
7300400580,2014-05-05,328000.0,4,2.5,2370,6500,2.0,0,0,3,9,2370,0,1998,0,98092,47.3328,-122.173,2590,6137,2014,5,29866.327067483482,48.9,42.0,40.0,34.0,52.0,42.0
1826049442,2015-03-10,441000.0,3,2.5,1890,11036,1.0,0,0,3,8,1460,430,1973,0,98133,47.7426,-122.354,2040,7524,2015,3,5944.651960372016,15.1,22.0,25.1,26.0,35.5,31.0
2525000220,2015-04-14,370000.0,3,1.75,1480,7725,1.5,0,0,4,7,1480,0,1981,0,98059,47.483,-122.163,1720,8379,2015,4,25201.18388718131,33.7,34.0,19.3,23.0,31.4,30.0
191100665,2015-04-13,630000.0,2,1.0,1050,8382,1.0,0,0,3,7,1050,0,1959,0,98040,47.5627,-122.221,2400,9525,2015,4,21203.858075692413,17.5,19.0,10.2,12.0,24.2,21.0
5634500201,2015-04-14,470500.0,4,2.25,2070,14000,1.0,0,0,3,7,1720,350,1958,0,98028,47.7484,-122.237,1690,14444,2015,4,22019.10866202709,21.4,31.0,21.3,23.0,15.6,25.0
795000405,2015-04-13,285950.0,2,1.0,1170,6000,1.0,0,0,3,6,1170,0,1948,0,98168,47.5033,-122.331,1130,7500,2015,4,11643.575847433727,18.2,19.0,26.6,25.0,39.6,34.0
1300300730,2015-03-24,698000.0,3,1.5,1090,7200,1.0,0,0,4,7,1090,0,1958,0,98040,47.5817,-122.241,2010,8982,2015,3,19301.030989173447,14.4,17.0,9.5,13.0,23.5,22.0
1862900040,2014-06-26,268000.0,3,2.5,1650,6684,2.0,0,0,3,7,1650,0,1991,0,98031,47.4051,-122.184,1850,7048,2014,6,23693.063442258062,38.0,35.0,26.2,27.0,38.3,35.0
9279700150,2015-02-12,1625000.0,4,3.75,4410,8112,3.0,0,4,3,11,3570,840,2003,0,98116,47.5888,-122.392,2770,5750,2015,2,16691.714703702943,15.6,20.0,23.9,25.0,36.8,33.0
322059311,2015-03-30,355000.0,4,2.5,1780,15000,2.0,0,0,2,7,1780,0,1993,0,98058,47.4239,-122.153,2005,9680,2015,3,29188.28920565857,39.2,37.0,25.4,26.0,37.4,34.0
3333002710,2014-09-17,299000.0,3,1.0,1550,8778,1.0,0,0,3,7,1250,300,1952,0,98118,47.5413,-122.281,2120,7268,2014,9,4456.602411261007,15.6,21.0,22.6,24.0,35.6,32.0
1257200115,2014-05-21,1003000.0,4,2.75,2290,6120,2.0,0,0,4,7,2170,120,1926,0,98115,47.6746,-122.327,1910,4590,2014,5,1438.0243546168158,4.4,12.0,15.6,18.0,25.9,23.0
9183703045,2015-04-20,275000.0,4,2.0,2220,8229,1.5,0,0,4,7,2220,0,1958,0,98030,47.3722,-122.22,1660,8396,2015,4,17773.75714374719,39.2,35.0,30.4,28.0,42.4,35.0
7899800905,2015-05-03,475000.0,3,1.75,1150,10240,1.0,0,0,3,6,1030,120,1918,0,98106,47.5222,-122.357,1270,2566,2015,5,14578.677842824287,17.9,22.0,25.8,28.0,38.7,36.0
7215400770,2014-06-23,260000.0,4,2.5,2000,37045,2.0,0,0,3,8,2000,0,1989,0,98042,47.3398,-122.071,2390,36868,2014,6,55001.158742138396,67.2,51.0,42.7,43.0,54.8,51.0
1139000215,2014-07-18,416000.0,2,1.75,1270,7560,1.5,0,0,4,7,1270,0,1932,0,98133,47.7083,-122.357,1480,7560,2014,7,6658.214483246898,7.5,17.0,21.2,24.0,31.6,29.0
9218400088,2014-11-19,495000.0,5,1.0,1810,11205,1.5,0,2,3,7,1810,0,1915,0,98178,47.5099,-122.262,1860,7965,2014,11,4593.1217209834585,20.6,22.0,27.6,25.0,40.5,33.0
9455200596,2015-01-14,357500.0,3,1.0,1450,8100,1.0,0,0,3,6,1450,0,1952,0,98125,47.7027,-122.289,1450,7800,2015,1,10024.601611085684,9.8,19.0,19.8,23.0,30.2,28.0
510002506,2014-08-25,459500.0,2,1.5,1170,1079,3.0,0,0,3,7,1170,0,2003,0,98103,47.6607,-122.333,1170,1116,2014,8,2650.694256052181,2.8,8.0,14.3,17.0,24.6,22.0
7212680850,2014-09-03,258000.0,3,2.5,1730,6930,2.0,0,0,3,8,1730,0,1994,0,98003,47.2621,-122.308,1780,6930,2014,9,3508.1188221154302,48.7,40.0,47.3,38.0,59.4,45.0
5229300085,2015-04-11,600000.0,3,2.25,2680,98445,1.0,0,0,5,8,2680,0,1962,0,98059,47.5015,-122.108,2340,98445,2015,4,38886.66570088361,31.5,33.0,17.0,21.0,29.1,29.0
7436000205,2014-09-19,665000.0,3,1.0,1260,24550,1.5,0,2,4,7,1260,0,1937,0,98136,47.5442,-122.396,2500,12320,2014,9,19179.724416761717,16.8,23.0,25.0,28.0,38.0,36.0
425200205,2014-10-03,165000.0,3,1.5,1020,10152,1.0,0,0,5,6,1020,0,1959,0,98056,47.4971,-122.168,1320,8892,2014,10,23968.806275214014,30.9,30.0,16.4,18.0,28.5,26.0
7138200150,2014-05-18,297000.0,5,2.5,1970,8605,2.0,0,0,4,7,1970,0,1994,0,98022,47.1944,-122.013,1970,8460,2014,5,80158.62662172179,72.7,60.0,62.4,53.0,74.4,60.0
1782000180,2014-10-23,350000.0,2,1.0,830,5100,1.0,0,0,4,7,830,0,1942,0,98126,47.5259,-122.379,1220,5100,2014,10,18010.16578450331,17.9,22.0,26.1,27.0,39.0,35.0
3623500205,2014-05-13,2450000.0,4,4.5,5030,11023,2.0,0,2,3,11,3250,1780,2008,0,98040,47.5722,-122.236,3640,11490,2014,5,20052.532210569825,15.4,18.0,9.6,12.0,23.6,22.0
1423200110,2015-05-13,180000.0,2,1.0,800,9450,1.0,0,0,3,6,800,0,1958,0,98058,47.4563,-122.184,1090,9450,2015,5,19715.04068535373,32.3,32.0,21.7,21.0,33.8,28.0
797000256,2015-04-07,339950.0,3,1.75,1330,12092,1.0,0,0,4,6,720,610,1981,0,98168,47.5102,-122.324,1770,11770,2015,4,9123.176146757265,18.5,19.0,26.9,26.0,43.8,34.0
9357000215,2015-01-27,365000.0,3,1.0,1030,4700,1.0,0,0,3,7,1030,0,1952,0,98146,47.5118,-122.377,1030,4700,2015,1,20761.79071520309,19.4,24.0,27.6,29.0,40.5,38.0
2526069095,2014-06-05,955000.0,4,4.25,5660,193593,2.0,0,0,3,10,4100,1560,2001,0,98019,47.7064,-121.981,3620,207141,2014,6,84214.97487677538,40.1,40.0,27.4,32.0,14.7,21.0
6908200650,2014-05-27,732000.0,3,2.5,2330,1987,2.0,0,4,3,9,1410,920,2004,0,98107,47.6735,-122.405,2640,5250,2014,5,19652.69234996376,6.0,14.0,21.4,33.0,31.8,38.0
5021900175,2014-06-16,500000.0,3,1.75,1540,10800,1.0,0,0,5,6,770,770,1947,0,98040,47.5763,-122.222,2020,10800,2014,6,23691.279883092568,16.5,18.0,6.7,9.0,20.8,19.0
4038700220,2015-02-13,610000.0,6,2.75,2040,8560,1.0,0,2,4,7,1100,940,1961,0,98008,47.61600000000001,-122.115,2230,8560,2015,2,51167.145298524876,25.1,28.0,7.6,17.0,8.4,15.0
9455200205,2014-06-04,525000.0,3,2.0,1540,7800,1.0,0,0,3,8,1540,0,2004,0,98125,47.7041,-122.288,1510,7800,2014,6,10185.095715397763,9.8,19.0,19.9,23.0,30.2,28.0
5379804470,2014-06-17,170000.0,4,1.0,1920,13787,1.0,0,0,4,7,1220,700,1966,0,98188,47.4502,-122.277,1490,11200,2014,6,2689.622401439313,27.7,26.0,26.6,23.0,38.7,31.0
2517000150,2014-07-13,300000.0,3,2.5,1870,3439,2.0,0,0,3,7,1870,0,2005,0,98042,47.3992,-122.163,2190,4029,2014,7,29318.077093199496,40.2,37.0,28.5,30.0,40.6,37.0
9264930770,2014-10-29,389500.0,5,3.5,2960,12527,2.0,0,0,3,9,1940,1020,1986,0,98023,47.3134,-122.35,2210,10952,2014,10,12419.796471530746,45.2,39.0,43.8,36.0,55.9,44.0
4197400043,2015-02-19,330000.0,3,1.5,1690,10250,1.0,0,0,4,7,1690,0,1955,0,98166,47.4531,-122.344,1990,11084,2015,2,18429.992572173243,24.5,25.0,30.2,27.0,42.2,35.0
2329800330,2014-11-14,269950.0,3,2.25,1610,7187,2.0,0,0,3,7,1610,0,1988,0,98042,47.3764,-122.117,1640,7194,2014,11,42993.83840629014,46.4,44.0,33.4,35.0,45.5,43.0
7899800450,2014-08-28,107000.0,2,1.0,670,4720,1.0,0,0,4,6,670,0,1948,0,98106,47.5243,-122.358,1480,4720,2014,8,14217.915450018168,18.0,22.0,25.5,27.0,38.5,36.0
2895110062,2014-12-02,249000.0,3,1.0,1752,14626,2.0,0,2,3,8,1752,0,2005,0,98032,47.3755,-122.278,1800,9000,2014,12,3413.651235709922,35.3,29.0,33.9,27.0,46.0,35.0
3448001285,2014-08-18,442500.0,4,2.0,1540,5920,1.5,0,0,5,7,1540,0,1935,0,98125,47.7148,-122.301,1630,6216,2014,8,5903.382512528798,10.2,18.0,20.2,23.0,30.6,28.0
521079025,2015-04-17,579000.0,3,2.5,3160,286181,2.0,0,3,3,9,3160,0,2002,0,98010,47.3401,-121.946,2110,94663,2015,4,85986.08683759604,58.4,52.0,44.0,41.0,56.0,49.0
624069098,2015-01-21,621500.0,3,1.75,2570,39634,2.0,0,0,3,8,2570,0,1984,0,98075,47.596,-122.08,2990,39634,2015,1,57898.568661175486,36.3,33.0,21.8,21.0,10.9,16.0
2946003580,2014-11-19,203000.0,3,1.5,1370,7500,1.0,0,0,3,7,1080,290,1958,0,98198,47.4167,-122.322,1400,7500,2014,11,7853.700656480193,27.8,26.0,31.7,28.0,43.8,36.0
7227500450,2014-09-09,222900.0,2,1.0,860,5800,1.0,0,0,5,5,860,0,1942,0,98056,47.4979,-122.183,900,6000,2014,9,20318.976926130683,29.7,28.0,15.3,16.0,27.3,24.0
2322069100,2015-04-09,453000.0,2,1.5,1680,17400,1.5,0,0,3,7,1680,0,1991,0,98038,47.3836,-122.006,1610,27600,2015,4,67914.22153966146,51.5,48.0,37.7,37.0,49.7,45.0
2144800615,2014-06-25,190000.0,1,0.75,930,29258,1.0,0,0,3,6,930,0,1941,0,98178,47.4837,-122.236,2000,18321,2014,6,7338.656155371635,22.5,22.0,19.9,23.0,32.0,31.0
1432900150,2015-04-06,320000.0,4,1.75,1820,7381,1.0,0,0,5,7,1150,670,1962,0,98058,47.4567,-122.171,1610,8462,2015,4,22927.807447250805,36.9,34.0,22.5,23.0,34.6,31.0
7942601810,2014-12-10,733500.0,3,1.5,2120,4370,1.5,0,0,3,8,2120,0,1904,0,98122,47.606,-122.307,1960,5120,2014,12,4390.845466666361,7.7,16.0,15.8,18.0,24.8,27.0
7302900090,2015-02-18,555000.0,4,2.25,3330,21785,2.0,0,0,3,9,3330,0,1994,0,98059,47.4725,-122.136,3330,21796,2015,2,31977.23453532457,37.4,35.0,23.5,25.0,35.6,32.0
2310050110,2014-12-15,364950.0,3,2.25,2520,6170,2.0,0,0,3,7,1850,670,2003,0,98038,47.3522,-122.042,2260,6967,2014,12,62236.05689925245,53.2,51.0,39.4,40.0,51.4,48.0
6743700090,2014-11-20,490000.0,3,1.75,1560,9247,1.0,0,0,3,7,1160,400,1989,0,98033,47.6954,-122.174,1690,8772,2014,11,36557.085957803014,25.7,24.0,12.9,15.0,6.5,13.0
3935900093,2015-04-27,688000.0,5,1.75,2250,13526,1.0,0,1,3,8,1350,900,1957,0,98125,47.7108,-122.279,2580,10078,2015,4,11503.754544241388,11.3,22.0,21.4,26.0,31.7,31.0
123039279,2014-07-11,165000.0,2,1.0,640,7768,1.0,0,0,3,6,640,0,1942,0,98106,47.515,-122.359,840,7424,2014,7,16750.993556211884,17.7,22.0,26.1,28.0,39.1,37.0
4307350730,2014-11-13,506000.0,5,3.75,3880,8370,2.0,0,0,4,7,3880,0,2004,0,98056,47.4811,-122.179,2160,4651,2014,11,21355.901389820658,31.8,30.0,17.4,19.0,29.5,27.0
1954700610,2014-12-09,2193000.0,3,2.25,3360,7108,2.0,0,0,3,10,2770,590,1905,2004,98112,47.6187,-122.284,3450,8558,2014,12,10964.018896820047,8.8,20.0,12.8,18.0,23.1,23.0
8155500110,2015-04-29,754000.0,5,1.75,2350,7800,1.0,0,0,4,8,1510,840,1968,0,98008,47.6225,-122.107,2220,8400,2015,4,53482.76572710319,24.7,27.0,14.7,18.0,8.0,15.0
7129303045,2015-04-17,949950.0,5,2.5,2340,1989,2.0,1,4,3,8,2340,0,1959,0,98118,47.5193,-122.257,2200,3230,2015,4,7315.53758482705,21.4,23.0,22.9,26.0,35.0,33.0
6021503451,2014-08-22,443600.0,3,2.5,1430,1056,3.0,0,0,3,8,1430,0,2003,0,98117,47.684,-122.388,1310,2135,2014,8,14680.234748877241,5.8,14.0,22.0,28.0,32.3,33.0
3793400360,2014-08-14,380600.0,3,2.5,1920,12244,2.0,0,0,3,7,1920,0,1998,0,98019,47.7256,-121.97,1920,11859,2014,8,87201.96233983959,41.5,40.0,28.8,32.0,16.1,21.0
7504101280,2015-01-26,722800.0,3,3.25,4330,14600,2.0,0,0,3,10,3630,700,1985,0,98074,47.6341,-122.044,3220,12672,2015,1,68785.97580276916,33.7,31.0,21.0,23.0,8.7,13.0
3331500121,2015-02-10,342888.0,2,1.0,790,5150,1.0,0,0,4,6,790,0,1948,0,98118,47.5528,-122.272,1460,5150,2015,2,8691.780180378048,16.6,23.0,18.3,24.0,32.3,34.0
438000015,2014-09-16,555000.0,4,1.75,2350,5946,1.0,0,2,3,8,1350,1000,1957,0,98115,47.6879,-122.298,2060,6000,2014,9,6096.338565920937,7.8,16.0,17.9,21.0,28.3,26.0
5366200205,2014-06-03,613000.0,3,2.5,1350,3068,2.0,0,0,3,7,1350,0,1991,0,98122,47.6099,-122.293,1900,4000,2014,6,8082.8861916291635,8.9,20.0,13.6,20.0,23.9,25.0
2026049067,2014-07-02,480000.0,3,2.0,1470,10052,1.0,0,0,4,8,1470,0,1956,0,98125,47.726000000000006,-122.316,1480,9780,2014,7,2044.5487082856,12.8,19.0,22.8,23.0,33.2,28.0
3885808035,2015-03-16,619500.0,6,1.5,1680,5202,1.5,0,0,2,7,1680,0,1911,0,98033,47.6798,-122.206,1890,5500,2015,3,28266.11643213221,23.2,23.0,10.4,14.0,7.0,15.0
1494300040,2014-06-24,437000.0,4,2.5,1890,8505,1.0,0,0,3,8,1290,600,1980,0,98052,47.6796,-122.115,1720,9600,2014,6,50676.70815395985,26.5,27.0,13.8,19.0,1.2,3.0
6071200195,2015-04-08,621000.0,4,2.5,2030,9905,1.0,0,0,4,8,2030,0,1959,0,98006,47.5518,-122.184,2130,10008,2015,4,28287.547008015157,22.8,24.0,8.4,12.0,20.4,20.0
1257202215,2014-07-14,810000.0,4,1.75,1760,4080,1.5,0,0,4,8,1760,0,1906,0,98103,47.675,-122.331,1760,6120,2014,7,2434.124041348472,4.1,11.0,15.8,18.0,26.2,23.0
5589300145,2014-05-27,415000.0,3,2.25,1950,8868,1.0,0,0,3,7,1350,600,1964,0,98155,47.7538,-122.312,1300,8880,2014,5,4105.869615092196,15.9,20.0,25.9,25.0,36.3,30.0
293000145,2014-11-13,250000.0,4,1.0,1440,7404,1.0,0,0,3,6,1080,360,1918,0,98126,47.5328,-122.379,1620,7436,2014,11,16809.198246225336,17.1,21.0,25.4,25.0,38.3,34.0
4315701163,2015-04-13,585000.0,3,1.5,2230,6000,1.0,0,1,3,8,1260,970,1968,0,98136,47.5373,-122.395,2120,7200,2015,4,19765.60771490225,17.2,23.0,25.4,28.0,38.4,37.0
6163900981,2014-05-28,220000.0,3,1.0,1180,5002,1.5,0,0,3,7,1180,0,1946,0,98155,47.7529,-122.324,1470,8410,2014,5,1534.1249580724264,15.1,18.0,25.2,23.0,35.5,28.0
4157600120,2015-04-22,580000.0,5,2.5,2500,11900,1.0,0,0,3,7,1400,1100,1963,0,98007,47.5915,-122.132,2820,11900,2015,4,45546.36453612653,23.2,23.0,8.8,11.0,12.7,18.0
3262301355,2014-07-25,1320000.0,3,2.75,2680,20104,1.0,0,0,5,9,1820,860,1964,0,98039,47.6304,-122.234,3060,19837,2014,7,22056.568459160204,14.1,16.0,4.5,8.0,15.9,16.0
4376700330,2014-08-01,675000.0,4,2.5,2040,9225,1.0,0,0,5,8,1610,430,1968,0,98052,47.636,-122.097,1730,9225,2014,8,55705.68911204981,25.3,27.0,12.6,18.0,5.7,11.0
8691370330,2014-10-29,695000.0,4,2.75,2660,7389,2.0,0,0,3,9,2660,0,2002,0,98075,47.5993,-121.977,2820,7388,2014,10,81237.58121143852,40.2,38.0,25.8,26.0,22.2,25.0
5078400090,2014-12-09,915000.0,5,2.75,2580,7630,1.0,0,0,4,7,1730,850,1954,0,98004,47.6226,-122.205,2040,7717,2014,12,29517.353859609902,16.2,20.0,1.9,6.0,14.0,17.0
5272200040,2014-11-21,375000.0,3,1.0,1000,6947,1.0,0,0,4,7,1000,0,1947,0,98125,47.7142,-122.319,1000,6947,2014,11,1710.8534085233814,12.0,17.0,22.1,21.0,32.5,26.0
2997800015,2015-04-07,500000.0,3,1.5,1330,1265,2.0,0,0,3,8,1140,190,2008,0,98116,47.5773,-122.409,1330,1264,2015,4,22006.144636387333,16.4,20.0,24.7,25.0,37.6,34.0
2780900220,2014-12-26,335000.0,2,2.0,1420,5185,1.0,0,0,3,7,1420,0,2004,0,98038,47.3543,-122.022,2140,4890,2014,12,67224.63880964836,52.9,49.0,39.1,39.0,51.2,46.0
4463400195,2014-07-18,170000.0,2,1.0,1280,21750,1.5,0,0,5,6,1280,0,1912,0,98001,47.3096,-122.241,1520,21750,2014,7,14047.124926478999,49.6,38.0,38.8,32.0,50.9,39.0
844001485,2015-04-29,320900.0,5,2.5,2200,8500,1.0,0,0,4,7,1400,800,1971,0,98010,47.3073,-122.006,1360,8855,2015,4,71808.21925019972,58.4,55.0,44.6,44.0,56.6,52.0
8123450300,2015-03-06,508000.0,3,1.75,1800,8462,1.0,0,0,3,8,1440,360,1978,0,98052,47.6623,-122.141,2210,8436,2015,3,44591.41445026914,24.0,23.0,11.3,14.0,3.4,8.0
7137800300,2014-07-08,228950.0,3,1.75,1200,9085,1.0,0,0,4,7,1200,0,1968,0,98023,47.2795,-122.353,1200,9085,2014,7,9238.949879001384,48.5,40.0,47.1,37.0,59.1,45.0
7972600910,2015-05-07,433000.0,4,2.0,1840,4760,1.5,0,0,4,6,1080,760,1929,0,98106,47.5297,-122.349,1170,5950,2015,5,11248.700775212144,16.7,20.0,25.9,26.0,38.9,35.0
7452500770,2014-09-08,267500.0,2,1.0,960,5150,1.0,0,0,5,6,960,0,1951,0,98126,47.5201,-122.372,1010,5000,2014,9,17834.48088227359,18.7,23.0,26.9,28.0,39.8,37.0
5250300035,2014-10-08,910000.0,4,1.5,2890,9000,2.0,0,4,3,8,2090,800,1939,0,98118,47.5682,-122.274,2550,8400,2014,10,11422.61633526467,13.5,24.0,17.8,22.0,31.8,32.0
9517200610,2015-03-03,370000.0,3,1.75,1290,10117,1.0,0,0,3,7,1290,0,1984,0,98072,47.7598,-122.146,1770,11839,2015,3,42756.45839070502,35.5,30.0,22.7,21.0,10.6,16.0
952004570,2014-12-06,320000.0,2,1.0,1140,3834,1.5,0,0,3,6,1140,0,1911,0,98126,47.5642,-122.378,1190,5750,2014,12,13910.66837082329,13.5,15.0,21.7,20.0,34.7,28.0
579002600,2014-10-01,660000.0,3,1.75,1750,5200,1.0,0,1,4,8,1750,0,1956,0,98117,47.6995,-122.383,2060,5200,2014,10,13132.538340301682,7.5,17.0,22.4,28.0,32.8,33.0
4351300978,2014-08-26,787888.0,4,2.25,2580,21115,2.0,0,0,4,9,2580,0,1977,0,98040,47.5566,-122.219,2690,10165,2014,8,20700.41766122181,18.2,20.0,10.9,13.0,24.9,22.0
1152700090,2014-12-18,329000.0,4,2.5,2650,5880,2.0,0,0,3,9,2650,0,2005,0,98042,47.3509,-122.165,2610,6490,2014,12,31767.791975682874,43.9,42.0,35.0,34.0,47.1,42.0
3179100720,2014-12-03,602000.0,2,1.0,1470,6398,1.0,0,0,4,7,970,500,1941,0,98105,47.6716,-122.279,1950,6398,2014,12,10420.343785295749,8.0,18.0,14.8,22.0,25.2,27.0
5628300015,2014-11-06,375000.0,3,2.0,1640,9750,1.0,0,0,3,7,1640,0,1959,0,98028,47.7425,-122.241,1340,9750,2014,11,20844.957103961577,21.8,31.0,21.6,24.0,15.9,26.0
1900000035,2015-05-05,212000.0,1,1.0,620,7620,1.0,0,0,3,6,620,0,1926,0,98166,47.4697,-122.349,1160,7620,2015,5,19359.567559017152,23.0,24.0,29.3,26.0,41.4,34.0
1105000432,2014-08-22,224000.0,3,1.5,1440,8370,1.0,0,0,3,7,1440,0,1977,0,98118,47.5418,-122.275,1440,8370,2014,8,5870.319176432675,16.0,22.0,23.1,25.0,36.0,34.0
1402810150,2015-03-10,315500.0,3,2.0,1160,10079,1.0,0,0,3,7,1160,0,1986,0,98019,47.7341,-121.976,1130,10087,2015,3,85556.30391324205,41.5,42.0,28.8,33.0,16.2,22.0
2163900028,2015-01-28,350000.0,2,1.0,1070,2880,1.0,0,0,3,7,1070,0,1902,0,98102,47.6261,-122.324,2030,2880,2015,1,1091.3795354670392,4.9,12.0,15.4,19.0,25.8,24.0
5409000110,2015-05-06,389000.0,6,4.5,3560,14010,2.0,0,0,3,7,3560,0,1989,0,98002,47.3244,-122.217,1710,11116,2015,5,19152.955597257213,46.8,40.0,37.9,32.0,50.0,40.0
8687800100,2014-07-13,285000.0,3,1.75,1720,13104,1.0,0,0,4,7,1720,0,1962,0,98168,47.4709,-122.26,1840,13104,2014,7,2083.3847054347843,23.0,22.0,23.8,22.0,35.9,30.0
